headline,label
"Ex-ADM recalls Emergency: The night Delhi fell silent, fearing ‘something far-reaching’",0
‘Modi is the only PM in any democracy in the world who hasn’t done a press conference in 10 years’: Shatrughan Sinha,0
Changes in today’s Lit for Life schedule,0
"After 2022 setback, is Priyanka Gandhi back in UP Congress plans?",0
"Who is Parth Pawar, Maharashtra Deputy CM’s on, stuck in row over land deal",0
"BJP allies also wary over Waqf Bill, govt sends it to joint House panel",0
I praise India for having assumed leadership for AI Impact Summit: UN chief Guterres,0
"AICC OBC dept head: ‘There will be a radical change  in Congress tickets for OBCs in Bihar, TN, UP polls’",0
"Mahayuti, MVA’s rebellion woes: BJP worst hit, parties race against time to get rebels to stand down",0
Speaker directs Lok Sabha Secretariat to correct notice against him,0
Stray dogs case: SC refuses to go into allegation of harassment of women dog feeders,0
"At centre of Parliament ‘dogfight’, Renuka Chowdhury’s stormy journey: NTR protégé to Congress firebrand",0
‘Congress should clarify about Brazilian model who Rahul claimed voted 22 times’: Haryana BJP chief,0
"AIMIM writes to Lalu for alliance, ‘to avoid split in secular votes’, RJD holds out",0
Chhattisgarh liquor scam case: Supreme Court seeks ED response on Chaitanya Baghel's challenge to arrest,0
Today in Politics: Maharashtra Cabinet expansion likely; SC to hear Manish Sisodia’s plea seeking relaxation of bail conditions,0
"Scenes from Lok Sabha during Budget 2026: Cheers, questions, and a largely quiet Opposition",0
‘Why can’t govt debate  SIR? What is more important than voting rights of citizens?’: Congress MP Imran Pratapgarhi,0
"In recent BJP turf Cooch Behar in Bengal, it’s Modi’s schemes vs Mamata’s",0
"Culture, business, tech, defence on mind, France’s Macron begins his three-day India visit",0
"TMC makes major gains in Bengal, punctures BJP",0
Congress demands PM Modi to come clean on 'disclosures' on him made in Epstein files,0
Opposition walks out of Rajya Sabha,0
"‘Want inclusive J&K govt’: In Zainapora, Jamaat throws weight behind ex-MLA snubbed by PDP",0
"Decode Politics: Who is ‘Telangana Thalli’, why there is a row over her statue",0
"Today in Politics: In aftermath of Pahalgam attack, PM Modi to chair series of meetings",0
"Power subsidy out, fuel prices up: AAP feels the pinch of Punjab’s huge funds crunch",0
Singapore High Commissioner among stranded passengers amid IndiGo's flight chaos,0
"Trinamool’s solo posture in Parliament is a strategy, not a snub to INDIA bloc",0
Kunal Kamra row: Man who vandalised Mumbai studio a key Shinde Sena youth face with friends in film world,0
Eggs safe for consumption; cancer risk claims unfounded: FSSAI,0
"‘A paradox, a record!’: Why V-P Dhankhar is again frowning on Rule 267 notices in Rajya Sabha",0
"Pivotal figure in Jharkhand movement, Shibu Soren had a storied career with fleeting stints in power",0
Two CRPF jawans injured in IEDs blast in Saranda forest,0
Decode Politics: Why Fadnavis govt is granting Sindhi refugees land titles,0
"Justice Varma case: House to set up a probe panel, reduce three-month timeframe",0
"In allegation of electoral corruption, guilt has to be proved to the hilt, Sibal submits in Supreme Court",0
"PM Modi, Ramaphosa discuss trade at G20",0
"How BJP is planning to counter Opposition on ceasefire with Pakistan, US role in truce",0
"As Kirodi Lal Meena drops another bombshell, why the BJP leader is on the warpath against his own govt",0
SP to raise issues of ‘targeted social media campaigns’ at all-party meet on Pahalgam attack,0
"Today in Politics: Amid demand for discussion on SIR, Centre likely to push key Bills in Parliament",0
"Led by Priyanka Gandhi, how Congress is building its campaign in Rae Bareli",0
400 million children globally deprived in least two critical areas: UNICEF,0
"How Indian parties have reacted to Bangladesh crisis: From measured Cong to BJP, RSS focus on ‘threat to Hindus’",0
"BJD makes common cause with Opposition: To join delimitation meeting, questions poll data",0
"PM Modi extends greetings on Makar Sankranti, Magh Bihu and Pongal",0
"Manipur MLAs bridge ethnic divide to make trip to Delhi, though versions vary on what transpired",0
"Decode Politics: Amid rows with Centre, why Bhagwant Mann govt blinked – Mohalla Clinics to PM-SHRI",0
IT Minister apologises for AI summit troubles; Kharge slams ‘mismanagement’,0
Diplomat’s meeting with Bangladesh Jamaat-e-Islami chief was routine: India,0
"RSS chief urges Hindus to look beyond caste, wealth or language",0
"‘Bangladeshi’ tussle: Bengal ranked seventh in migrants outside state, most of them women",0
‘Harry Potter’ Kejriwal against ‘Voldemort’ Shah: AAP takes the AI route,0
"Bhangra dancer, ‘journalist’, farm leader, ‘dunki racket’ accused – Meet Sukhwinder Singh Gill",0
"In Amethi, Modi factor keeps Smriti Irani afloat, Gandhi hand steadies aide’s boat",0
"Waqf Bill to lateral entry: As govt blinks, allies call it ‘victory of coalition politics’",0
Rahul Gandhi vetoed Sonia offer to make me CM in 2014: Himanta Biswa Sarma,0
"After long tussle, why Bhagwant Mann govt is offering an olive branch to Centre",0
"Today in Politics: PM set to resume ‘Mann Ki Baat’, his first in Modi 3.0; Congress post-mortem on MP debacle",0
"Cold weather conditions prevail in parts of Punjab, Haryana; Amritsar coldest at 2.8 degree Celsius",0
Today in Politics: All-party meeting on NEET in TN; Congress to deliberate on two resolutions on day 2 of AICC session,0
"As farmer protest continues, Punjab’s well of goodwill may be drying up",0
"Decode Politics: The caste census UPA government conducted in 2011, and why it is in focus now",0
"Profile of new MPs of 18th Lok Sabha: farmers to entrepreneurs, activists to lawyers, doctors to actors",0
Today in Politics: Agitating R G Kar doctors call for ‘mass convention’; Amit Shah arrives in Bengal,0
Waqf Act now sees protests in Manipur: A look at the Meitei Pangals behind the stir,0
What does the SC’s advisory opinion imply? | Explained,0
"As AAP sends one of Punjab’s richest to RS, he is in good company: Abhishek Manu Singhvi, Jaya Bachchan, to Praful Patel",0
"Sops weighing it down, Mahayuti picks sense over sensibilities in first post-poll Budget",0
"Snubbed by Mahagathbandhan, Owaisi ties up with Aazad, Maurya; eyes ‘third front’ role",0
"Back to retake Guna, Jyotiraditya Scindia hopes to put 2019’s shock loss in rearview",0
Decode Politics: Who killed L N Mishra? Why the assassination of a Union Minister is being discussed 50 years later,0
"As Lalu’s family gets another son, the one who never escaped eclipse – Tej Pratap Yadav",0
PM Modi extends Chhath greetings,0
"Piyush Goyal holds ‘fruitful’ talks with U.S. Commerce Secretary Lutnick, Ambassador Gor",0
"PM protected interest of farmers, workers: BJP chief on India-U.S. trade deal",0
Jamaat factor at play as villages that once heeded boycott call queue up to vote in Jammu and Kashmir,0
Karnataka Congress Muslim leaders quit as anger over Dakshina Kannada murders grows,0
BJP takes a hit in SC-ST reserved seats as Opposition’s ‘Save the Constitution’ pitch pays off,0
UPSC CSE 2026 latest rules for serving civil servants: What has changed?,0
Today in Politics: Champai Soren set to join BJP; Second meeting of Parliamentary panel on Waqf Bill,0
"From the Urdu Press: ‘Places of Worship Act a dam on flood of communalism’, ‘Nehru cannot be blamed for every problem now’",0
Beant Singh murder case: Supreme Court defers to March 11 hearing on Hawara's plea for transfer to Punjab jail,0
"BJP kickstarts process to elect new chief, with appointment of national returning officer",0
DRDO conducts salvo launch of Pralay missiles off Odisha coast,0
"‘I take PM attack as a compliment, that he is monitoring my election, is afraid of me returning as MP’: Danish Ali",0
Land charges against son weaken Ajit Pawar position ahead of local body polls as BJP fortifies its,0
"No Muslim candidate by Congress either, BSP only national party to field one in Gujarat",0
Parliamentary panel recommends easing clearances for underground coal mining projects,0
NOTTO directs training of first responders in road accident emergencies to ensure harvesting of organs,0
"2020 gangrape shadow fades, BJP confident of win in Hathras again",0
DGCA sacks four flight operations inspectors; IndiGo appoints firm for independent review,0
"Standoff looming over Nehru papers, Sonia Gandhi tells PMs’ Museum her staff ‘will look into it’: What’s in the letters?",0
"In Jharkhand battle for tribal vote, BJP rides on conversion, JMM-Cong play Sarna card",0
"Youth Congress leader makes former CM Khattar sweat in Karnal battle, with a little help from Hooda",0
SC to examine if bar on surrogacy for a second child is state intrusion in citizens' private lives,0
"Decode Politics: 6-month suspension for 18 Karnataka BJP MLAs, and can it stand scrutiny?",0
Air India lobbies to use airspace over China's Xinjiang as financial woes mount,0
"Shivraj Patil’s last rites performed with State honours; Om Birla, Kharge present",0
"From the Urdu Press: ‘Nitish, Naidu betrayed Muslims’, ‘Waqf protests a community’s expression of despair’",0
Cyprus ready to be part of IMEC: Foreign Minister Kombos,0
"Caste census: Stalled Mandal report to still-born SECC, BJP readies its case against Congress",0
Sangeeta Barooah Pisharoty elected first woman president of Press Club of India,0
"‘CM Mann is speaking BJP’s language… he wants to create an urban, rural divide’: Punjab farmer leader",0
"Manmohan Singh Memorial row: Rahul, Priyanka Gandhi lead Congress attack, Nadda says site shortlisted",0
"Decode Politics: Government to ideology to archaeology, what is Stalin’s ‘Dravidian Model’",0
"Delhi elections looming, Haryana drubbing has AAP worried",0
"As Uddhav holds out hope for alliance with MNS, why Raj Thackeray is maintaining radio silence",0
Tripura accord committee holds first meeting: ‘Historic process begins … will meet every two months’,0
A bend in the train to Kashmir: Parties argue that switch at Katra in Jammu ‘defeats purpose’,0
"Rahul Gandhi asks for discussion on air pollution, says Opposition ready to cooperate to find solution",0
"What came before, eggs in midday meal or opposition to it? Maharashtra move on familiar course",0
"150 BJP leaders hit the road, target 2.75 crore Bihari migrants",0
Exclusive | Caste census: Pasmanda Muslims may be counted as OBCs,0
"Sikh body, Akali Dal at odds: SGPC chief’s resignation reveals how deep the divide is",0
"Tirupati laddu row: Administrative enquiry does not overlap criminal case, observes SC",0
"‘Ab yahi zindagi hai’, says Umar Khalid after Supreme Court denies bail",0
"5 political trends to watch out for in 2025: Future of Sangh-BJP ties, women voters to the Priyanka Gandhi factor",0
BJP pulls up Kangana Ranaut over remarks on farm agitation: ‘She is not authorised to speak on policy issues’,0
The Maharashtra reunion that may not happen: Ambedkar grandsons fall out over dalliance with Shinde Sena,0
"In an old Lalu bastion wrested by NDA, RJD hopes Bhojpuri star Khesari will deliver a hit",0
Probing all angles: Home Minister Amit Shah on Delhi blast,0
"As DMK alliance sweeps Tamil Nadu, why AIADMK’s loss is BJP’s gain",0
"Takeaways from Bengal bypoll: TMC wins big in Kaliganj, BJP says its strategy was on point",0
Army secures IPR for new digital-print combat coat,0
J&K woman officer to command all-male CRPF marching contingent on Republic Day,0
Assam BJP chief: ‘Raised proposed China dam issue in Lok Sabha so that Centre can talk to its Chinese counterparts on it’,0
"Ghatkopar on a golf cart: Knee fractured, Maharashtra’s richest candidate gets new wheels, but going tough",0
"As BJP sweeps Uttarakhand local body polls, a look at the key takeaways",0
"Amid Bihar SIR row, EC clears decks for Bengal roll revision, asks officers to get act together",0
"Barring an MP, Leh in Ladakh has no elected representatives since October 31",0
