headline,label,confidence
Today in Politics: Bengal chief secy may appear before EC to ‘explain’ Mamata govt’s decision not to suspend ‘erring officials’,sarcastic,0.4
"Kejriwal challenge done and dusted, Mamata next in BJP crosshairs",sarcastic,0.65
Return of Mamata Banerjee the ‘street fighter’: Why TMC sees political advantage in ED face-off,sarcastic,0.45
The Kerala Story: Congress-led UDF sweeps state but BJP scripts history,sarcastic,0.5
"Minister should clarify number of hills in Aravalli Range per new definition, urges Aravalli Virasat Jan Abhiyaan",sarcastic,0.65
BJP Jharkhand list hits first turbulence as several family members get tickets,sarcastic,0.5
"What Priyanka Gandhi meant when she told BJP: ‘Learn from us on Emergency, you too apologise’",sarcastic,0.65
"Congress sulks over government choice of its 4 leaders, Shashi Tharoor as a team head",sarcastic,0.6
"A year later, the golden saga of Jayalalithaa assets continues",sarcastic,0.75
‘A gap in J&K due to lack of local representatives… people’s grievances could not be heard… But this does not go wholly against BJP’: Jitendra Singh,sarcastic,0.55
"Post-stampede, Delhi heat awaits Siddaramaiah and Shivakumar on Capital visit",sarcastic,0.45
"Government mulls over Trump Gaza board invitation, as leaders of Israel, UAE, and Pakistan join",sarcastic,0.85
"No real buzz for BJP in western UP, but Opposition seems to have failed to take note",sarcastic,0.5
"BJP’s prize fighter, K Annamalai enters the Tamil Nadu poll ring with a punch",sarcastic,0.5
"‘Planned flood’:  As south Bengal is inundated, Mamata Banerjee threatens to snap ties with DVC",sarcastic,0.55
"Al Falah chief sent to ED custody for 13 days; group saw ‘meteoric rise since 1990s’, says agency",sarcastic,0.45
"India has boarded the ‘Reforms Express’, says PM Modi in year-ender post",sarcastic,0.4
"A ‘Nasbandi Colony’ and a ‘Mata Indira Sanjay Act’: 50 years later, ghosts are vivid at Turkman Gate",sarcastic,0.65
Is Haryana ‘poisoning’ Delhi waters? A long-running Yamuna story,sarcastic,0.45
11 documents listed by EC for Bihar voter verification: Why getting even one is easier said than done,sarcastic,0.55
"Once Rahul Gandhi’s close aide, now his ‘traitor friend’, who is MoS Ravneet Bittu?",sarcastic,0.55
"In big breakthrough in Kerala, BJP wins capital Thiruvananthapuram, ends Left’s 45-year reign",sarcastic,0.75
"Abhishek Manu Singhvi: ‘No one’s asking for stay on entire Waqf (Amendment) Act … when Governors act like Centre’s agents, how is use of Article 142 wrong?’",sarcastic,0.45
"As UCC rollout coincides with Uttarakhand civic polls, BJP Muslim candidates keep focus on vikas",sarcastic,0.45
PM Modi condoles demise of ex-Union Minister Mukul Roy,sarcastic,0.7
CM Fadnavis says ‘won’t tolerate violence over Marathi’. But why it remains a flashpoint in Mumbai,sarcastic,0.5
"Mayawati vacates residence allotted as head of national party, BSP claims ‘security concerns’",sarcastic,0.4
"Elections come and go, CPM Kerala reviews remain constant: ‘failure to gauge mood’, ‘erosion of links to people’",sarcastic,0.7
An alliance of absences in Tamil Nadu: Why AIADMK-NDA front may be losing steam,sarcastic,0.65
The Champais who could have been champs,sarcastic,0.65
"Baramati airstrip used for flight training, lacks navigational aids despite VIP traffic",sarcastic,0.45
"In death, Kanshi Ram ‘belongs to all’: Mayawati rally has to contend with SP, Congress plans",sarcastic,0.55
"Undented so far by illegal mining charges, Janardhan Reddy now disqualified as MLA",sarcastic,0.5
From the Urdu Press: ‘Is EC independent or working on someone’s instructions?’,sarcastic,0.5
Deciphering Nitish Kumar’s ‘reassurance’ to BJP about his loyalty to NDA,sarcastic,0.75
While you were sleeping: How Mahayuti already is plus 7 in Maharashtra House,sarcastic,0.55
"‘Congress raised by parents vs by help’: AICC Session in Gujarat after 60 yrs, old-timers lay out task before Rahul Gandhi",sarcastic,0.65
"Ashok Khemka: ‘Earlier, officers feared accountability after govt change… That is gone… Vigilance Bureau is without a sting’",sarcastic,0.65
‘Ironman’ Tejasvi Surya says ‘have become more disciplined… can tackle politics better’,sarcastic,0.45
"In Tripura, CM Saha sits pretty as Opposition flags ‘BJP feuds’, fires ‘change of guard’ salvo",sarcastic,0.45
"Amid Rahul ‘vote chori charge’, what happened to 16 petitions filed by Congress",sarcastic,0.45
"Pasmanda outreach having failed to deliver, BJP to set off on drive to induct 50 lakh minority members",sarcastic,0.6
"BJP’s first list of 66 Jharkhand candidates: Ex-CMs, their kin to new faces and turncoats",sarcastic,0.45
"PMK factional feud, and the invisible hand: the Mrs Ramadosses",sarcastic,0.5
"At RSS meeting, concerns raised about income inequality, poor per capita GDP — by BJP stalwart Murli Manohar Joshi",sarcastic,0.45
‘Learnt Amar Sonar Bangla as a child!’ says bewildered 74-yr-old Congress worker in Assam CM Himanta Biswa Sarma’s crosshairs,sarcastic,0.65
"Ex-cops, bureaucrats in Bihar poll ring: From an ‘encounter specialist’ to a former IRS official trying to retain seat his wife won in 2020",sarcastic,0.45
"‘Signal of a new dawn’: From Manipur, PM Modi hails Nepal’s youth, PM Sushila Karki",sarcastic,0.75
The Pakistan ‘hand’ in Indian LS elections: Who is Fawad Chaudhry?,sarcastic,0.45
"Congress seeks a separate resting place for Singh, a practice his govt discontinued in 2013",sarcastic,0.7
"How BJP, resolute about avenging Ayodhya poll loss, won Milkipur by-election",sarcastic,0.85
US-based right-wing body to release documentary to debunk ‘myth of caste discrimination’,sarcastic,0.55
"Kerala bypoll heats up, into ‘Your minority outfit’ vs ‘My minority outfit’",sarcastic,0.75
‘Caste is India’s unifying factor’: RSS-linked weekly goes all out to justify caste system,sarcastic,0.75
"Today in Politics: In a first, PM Modi to visit RSS headquarters in Nagpur",sarcastic,0.45
Kerala MP moves private Bill to conduct Census every ten years,sarcastic,0.5
"Once bitten, twice shy, BJP tempers its poll expectations to 100 in Maharashtra",sarcastic,0.5
"Art 142: Dubbed ‘nuclear missile’ by V-P Dhankhar, deployed by SC in cases from Ayodhya to Bhopal to Visakha",sarcastic,0.55
A little bit of ‘Sheesh Mahal’ for everyone: BJP’s models code of conduct for Delhi,sarcastic,0.9
"As Arvind Kejriwal punts on his political future, watch AAP play ‘ball by ball’",sarcastic,0.5
"MLA held, top leaders detained over incident, BRS asks where is Constitution Congress talks about",sarcastic,0.75
"B R Ambedkar the ‘God’, untangled by politics, as seen from Mumbai’s Shivaji Park",sarcastic,0.45
"Thrice unlucky, Shahabuddin’s wife Heena hopes for a turnaround after his death",sarcastic,0.45
‘Blow to self-proclaimed Vishwaguru's self-boastful diplomacy’: Congress on U.S.-Pakistan military exercise,sarcastic,0.9
Dynasts with Cong background make it to BJP’s Haryana list: Shruti Choudhry to Bhavya Bishnoi,sarcastic,0.65
"Decode Politics | After Ajit Pawar’s death, the big if: what a united NCP could have meant",sarcastic,0.75
Congress UP MP Imran Masood’s long  journey: Muslim hardliner to Kanwar sewak,sarcastic,0.6
Shrikant Shinde: ‘Unconditional support for Modi govt… no bargaining or negotiation for power going on’,sarcastic,0.45
‘Can you imagine somebody disseminating Chinese data… Looks like hidden agenda’: Goa tourism minister on police complaint against social media user,sarcastic,0.45
"Indira name in the air, Nehru on successor five days before demise: ‘My life is not ending so very soon’",sarcastic,0.55
"Gaurav Gogoi interview: ‘Himanta Sarma has left Assam bankrupt… hence beef ban, it doesn’t require money’",sarcastic,0.85
"Told to clear entry area, media has a new address in Parliament: Glass enclosure",sarcastic,0.65
Decode Politics: Why no clear days still for Dharavi’s 25-yr-long Mumbai dreams,sarcastic,0.45
"Many strings attached: Messages in BJP picks for Odisha CM, Deputy CMs",sarcastic,0.45
The BJP MLA whose remarks saw Akhilesh spring to Mayawati ‘defence’ is rising Jat face of west UP,sarcastic,0.45
"At RS council meet, Congress rubs it in, wants Dhankhar farewell",sarcastic,0.75
"‘Fadnavis did what Bal Thackeray couldn’t’: In show of unity, Raj, Uddhav slam BJP, invoke Marathi pride",sarcastic,0.8
"First K Kavitha interview since ouster from BRS: ‘Zero communication with brother, not in touch with father’",sarcastic,0.65
"The ‘suspect 7’, as per Congress: A Haryana seat not won in 30 yrs, the BJP CM seat, a Hooda aide’s seat",sarcastic,0.65
"Decode Politics: 5 yrs after an ‘Orwellian’ media policy, J&K govt promises a new one, without details ",sarcastic,0.65
"In Arunachal Pradesh, BJP eyes a ‘sweep’ with one-sixth of its MLAs ‘elected unopposed’; Congress skips two-third seats",sarcastic,0.65
Why Eknath Shinde is covering little distance despite frequent visits to Delhi,sarcastic,0.8
"Engineer Rashid the talk of the town, tinged with a doubt: what is he to BJP?",sarcastic,0.55
"Mamata’s ‘5 minutes’ in court: Cites Tagore, calls herself ‘bonded labour’",sarcastic,0.65
Assam’s embattled NRC takes another hit as Himanta Sarma discounts it in ‘pushback’ drive,sarcastic,0.55
"A Maharashtra parallel in UP bypolls: BJP had all hands on deck, Opposition sat on LS laurels",sarcastic,0.5
‘Need at least 1 seat more than BJP’: JD(U) makes a case for ‘political symbolism’ in Bihar seat-sharing talks,sarcastic,0.45
"After Ayodhya loss, Jammu BJP rested faith in new Vaishno Devi seat, but going tough",sarcastic,0.55
"Now Speaker pulls up Rahul Gandhi, adjourns LS; Congress says Birla can’t explain reason",sarcastic,0.5
"The rise and rise of Dhirendra Krishna Shastri, a.k.a PM Modi’s ‘younger brother’",sarcastic,0.65
"From the Urdu Press: ‘Muslims have showed restraint, but govt priority seems to be Aurangzeb’s grave’, ‘Gadkari pitch for Muslim uplift welcome’",sarcastic,0.5
"After Kerala debacle, CPI(M) turns against IUML, flags its ‘communal face’ amid Ezhava backlash",sarcastic,0.45
"INDIA bloc: United by polls, divided by manifestoes on key issues",sarcastic,0.5
"How a BJP leader has revived demand to grant Amritsar holy city status, 4 decades after another party leader opposed it",sarcastic,0.55
"Gone and back again: Caught in Akali faction war, bypoll candidate who switched parties twice in a day",sarcastic,0.6
A Communal Constitution: the Imprint of Religion on Indian Constitutional Identity,sarcastic,0.5
"Mini trucks transported 2,900 kg recovered explosives from Faridabad to Srinagar by road",sarcastic,0.5
"Year after bonds scrapped, BJP’s purse grows over 50% to Rs 6,088 crore",sarcastic,0.6
Kangana Ranaut’s cameo in flood-hit Mandi lands BJP in muddy waters,sarcastic,0.8
"3 acres ‘gifted’ to Siddaramaiah’s wife under scanner, his poll affidavits show mismatch",sarcastic,0.45
"Mukesh Sahani’s ‘Son of Mallah’ pitch sinks, EBCs stick to NDA",sarcastic,0.45
"In Bundelkhand, Modi labharthis ask for more: ‘Bijli hai, paani hai… par mukhya cheez hai rozgar‘",sarcastic,0.5
"In Bengaluru IT hub, amid water crisis, crumbling infra, BJP old-timer, Cong debutant locked in a keen tussle",sarcastic,0.55
"With Ajit Pawar’s death, Mahayuti loses a source of stability. What next for BJP?",sarcastic,0.95
BJP continues winning streak in Chhattisgarh civic polls — except blip in CM turf,sarcastic,0.55
The big move of BJP govt’s first 100 days in Odisha: Continuing Naveen Patnaik’s popular schemes,sarcastic,0.8
"Bhagwant Mann: ‘Operation Sindoor a clear message that India will not tolerate terrorism, threat to sovereignty’",sarcastic,0.8
"In Sambhal, UP government considers bringing back an old tactic: Public shaming of protesters",sarcastic,0.45
Devendra Fadnavis returns: From contested CM to no-contest leader,sarcastic,0.65
"Blessed at Prayagraj, riding ‘Hindu revival’ push, ‘Kumbh Mela’ comes to Kerala",sarcastic,0.6
"Did Opposition score a ‘win’ as government introduced ‘One Nation, One Election’ Bills? What the rules say",sarcastic,0.45
"In Uttarakhand villages, defence dreams dented by Agnipath concerns, but BJP remains a ‘clear choice’",sarcastic,0.65
"Rivals in Bengal, partners in Kerala: TMC now Congress-led UDF’s ‘associate member’",sarcastic,0.65
"After exam paper leaks dented BJP in UP, how RSS has stepped in to help candidates across state",sarcastic,0.45
"SIR on mind, near Bengal’s border with Bangladesh, a rush for ‘Hindu’, ‘Matua’ cards",sarcastic,0.45
Down the corridors in the engines of digital India,sarcastic,0.55
"Today in Politics: Uddhav, Raj Thackeray to hold joint ‘victory’ rally after Maharashtra govt reverses policy on Hindi",sarcastic,0.65
"On Jharkhand election eve, Hemant Soren takes a swipe at BJP: ‘Where are the infiltrators? None found’",sarcastic,0.65
"Youth on mind, ‘accepting defeat and victory’ motto, Rahul Gandhi plans ‘Bharat Dojo Yatra’",sarcastic,0.5
"With Trump skipping G20, 'Vishwaguru' to certainly attend in person: Congress",sarcastic,0.85
"No ‘Muslims’, ‘communal authoritarian regime’: Opp leaders Sitaram Yechury, G Devarajan censored by Doordarshan, AIR",sarcastic,0.5
"Terror attacks, Parliament sessions, and one common appeal by Opposition across govts: ‘Share more’",sarcastic,0.5
So who is ‘helping’ BJP in Kerala? The fireworks that Pinarayi govt just can’t douse,sarcastic,0.7
Samajwadi Party MP: ‘Won’t support motion against Justice Varma only… Would seem like rallying behind BJP’,sarcastic,0.45
"CPM’s big U-turn: Kerala moves to allow private universities, ‘have to absorb changes to survive’",sarcastic,0.45
