headline,label,confidence
"Chilly conditions grip many places in Punjab, Haryana; slight respite in Kashmir, Rajasthan",non-sarcastic,1.0
"Sukhu ka samosa, which wasn’t: Why Himachal CID is probing an order for CM",sarcastic,0.85
‘We cannot seek justice for the past’: Ram temple’s officer-architect-in-chief Nripendra Misra,sarcastic,0.5
"Congress questions impact of India-U.S. trade pact on agriculture, crop prices",non-sarcastic,1.0
Why BSP has stopped asking for donations at cadre meetings,non-sarcastic,0.9
"In Tamil Nadu, BJP faces the twin trust deficit hurdle: resources and representation",non-sarcastic,1.0
"SC raps Assam Police for keeping UAPA accused in custody for two years without chargesheet, grants bail",non-sarcastic,1.0
"Inside a faltering BJP experiment in Madhya Pradesh: Workers complain of ‘tyranny of officials’, turnout dips",non-sarcastic,0.95
"From the Urdu Press: ‘Bengal violence disturbing, Waqf stir must be peaceful’, ‘Congress must go for broke to win back Gujarat’",non-sarcastic,1.0
"Today in Politics: At TMC’s Martyr’s rally, Akhilesh likely to share stage with Mamata",non-sarcastic,1.0
"Akal Takht punishment to assassination bid, pendulum swings again for Sukhbir Badal",sarcastic,0.45
"UP Congress chief: ‘There is jungle raj in UP…To remove it, we decided to let SP contest bypolls…We will continue to be ‘big brother’ in the alliance’",sarcastic,0.65
‘A candidate can’t be imposed… BJP does not want strong leaders rising’: BJP MP-turned-Congress Churu candidate,non-sarcastic,1.0
"In Maharashtra, amid growing Jain ire, why BJP is struggling to mend the ties",non-sarcastic,1.0
Jailed strongman Dhananjay Singh’s wife is BSP’s surprise pick for Jaunpur LS seat: Who is Srikala Reddy Singh?,non-sarcastic,1.0
Why Manohar Lal Khattar was not at PM Modi’s Haryana poll rally,non-sarcastic,1.0
"J&K Governor who oversaw Article 370 abrogation, Satya Pal Malik became vocal BJP critic in his last years",non-sarcastic,0.95
"Behind Stalin, Rahul’s ‘sweet’ bonhomie, a show of INDIA strength amid key battle for West TN",non-sarcastic,0.95
Union Home Minister Amit Shah chairs Parliamentary panel meeting in Andamans; discusses national security issues,non-sarcastic,1.0
PM Modi to launch nationwide HPV vaccination drive on February 28,non-sarcastic,1.0
"From the Urdu Press: ‘India should say no to Trump’s Board of Peace’; ‘EC must make SIR exercise foolproof, transparent’",non-sarcastic,0.9
Newsmaker |  BJP overlooks senior leaders to pick ex-NCW chief Rekha Sharma for Rajya Sabha seat from Haryana,non-sarcastic,0.95
Why TMC’s appointment of a Sufi shrine cleric is a significant move as Bengal politics simmers,non-sarcastic,0.95
"South Kashmir campaign set to end, PDP spots green shoots, Jamaat struggles to get off ground",non-sarcastic,0.9
‘Daddy you spoke about BJP only for 2 minutes’: Why BRS can’t ignore K Kavitha’s complaint,sarcastic,0.55
Mamata’s right-hand man who also powered BJP’s Bengal rise: Mukul Roy’s journey across the divide,sarcastic,0.5
AAP’s Punjab play book: Party turns to Ashutosh Rana-starrer ‘Humare Ram’ to keep BJP in check,sarcastic,0.45
"Amid three-language war, data shows only one-fourth Indians are multilingual",sarcastic,0.65
Renaming MGNREGA will cost lot of government resources: Priyanka Gandhi,non-sarcastic,0.95
Kairana MP Iqra Choudhary: ‘No Muslim woman is happy with BJP. Their triple talaq claim is also baseless as they have criminalised a civil issue’,non-sarcastic,0.0
"Goa BJP, in transition, hits turbulence as internal divisions bubble up",non-sarcastic,1.0
"BJP leaves 2 Delhi seats for Bihar allies, no luck for Shinde Sena",non-sarcastic,0.95
"Kavach installed on 2,000 km of rail network; rollout moving very fast, Vaishnaw tells Lok Sabha",non-sarcastic,0.95
"Waqf Act: In assurance to SC, Centre pauses same provisions it had defended in Parliament",sarcastic,0.65
Congress’s Tariq Anwar on Bihar debacle: ‘There was no coordination among allies … need to revisit strategy’,non-sarcastic,1.0
PM Modi leads counter to Opposition claims: ‘NDA respects Constitution… Even Babasaheb can’t change it’,sarcastic,0.5
"As Gujarat votes today, the opposition within BJP’s biggest challenge",sarcastic,0.45
"‘Arrogance limited BJP to 241 seats, opposition to Ram limited INDIA bloc to 234’: Senior RSS leader",non-sarcastic,0.95
"High-stakes Bengal battle concludes today with contest for Kolkata, adjoining seats",non-sarcastic,1.0
Sunetra Pawar: The reluctant politician set to carry forward husband Ajit Pawar’s legacy,sarcastic,0.45
‘BJP is like a multinational company where innovation is limited and people work as directed by Delhi’: Former Jharkhand BJP leader,sarcastic,0.45
"BJP Bengal MP, ex-HC judge: ‘Cases against TMC not being pursued properly… CBI, ED performance is very poor’",non-sarcastic,0.9
2024 Lok Sabha elections in five charts,non-sarcastic,1.0
P Chidambaram on Kashmir: ‘Govt should weigh its options and choose the most effective one. Congress will support it’,non-sarcastic,0.95
"All-party meeting: Opposition demands debate on SIR, national security in Parliament",non-sarcastic,1.0
"‘For BJP, Constitution is holy scripture that means more than the Gita’: Haryana BJP’s key Dalit face",sarcastic,0.5
"India monitoring reports of attacks against minorities in Bangladesh, says govt.",non-sarcastic,1.0
"Stray dogs case: Let public, educational institutions start their own animals cells and not bank on municipal authorities, one of nation’s oldest law centre tells SC",sarcastic,0.5
Five Assembly bypolls in four states  today: What is at stake for key players,non-sarcastic,1.0
Feeling left out? Sangh workers can now reach BJP’s 19 Maharashtra ministers via PAs dedicated for this,sarcastic,0.55
Congress to hold rally in Delhi against ‘vote theft’ on December 14,non-sarcastic,1.0
"Naveen Patnaik returns to BJD helm for 9th term, flags ‘Odisha rights’ to counter BJP’s ‘Odia Asmita’",non-sarcastic,0.95
"Centre describes explosion in Delhi as ‘terrorist incident’, promises justice",non-sarcastic,1.0
"Padma Awards 2026 updates: Dharmendra, former Kerala CM Achuthanandan awarded Padma Vibhushan posthumously, actor Mammootty awarded Padma Bhushan",non-sarcastic,1.0
"Mahagathbandhan’s caste math errors: All but 2 of RJD’s EBC candidates lost, Congress dependence on upper castes backfired",non-sarcastic,1.0
Indigenous stealth frigate ‘Taragiri’ delivered to the Indian Navy,non-sarcastic,1.0
"From the Urdu Press: ‘Could Nitish checkmate BJP, Chirag?’, ‘Mahagathbandhan fiasco derails Rahul-Tejashwi Yatra’",non-sarcastic,0.95
"In ‘tiger country’ Pilibhit, a poll battle shapes up without BJP’s Gandhis after decades",non-sarcastic,0.95
"BJP not keen on extending President’s Rule in Manipur, summons MLAs to Delhi tomorrow",non-sarcastic,0.95
Is Mamata Banerjee embracing ‘soft Hindutva’? Political logic of her temple push explained,non-sarcastic,0.9
Union Home Ministry plans English medical dictionary that will be translated into Indian languages,non-sarcastic,0.95
Today in Politics: Why Opposition may find it hard to counter govt in aftermath of Operation Sindoor,sarcastic,0.5
"SKM returns to power in Sikkim, sweeps 31 of 32 seats in Himalayan win",non-sarcastic,1.0
"Ex-ADM recalls Emergency: The night Delhi fell silent, fearing ‘something far-reaching’",non-sarcastic,1.0
‘Modi is the only PM in any democracy in the world who hasn’t done a press conference in 10 years’: Shatrughan Sinha,sarcastic,0.6
Changes in today’s Lit for Life schedule,non-sarcastic,1.0
"After 2022 setback, is Priyanka Gandhi back in UP Congress plans?",non-sarcastic,1.0
"Who is Parth Pawar, Maharashtra Deputy CM’s on, stuck in row over land deal",non-sarcastic,1.0
"BJP allies also wary over Waqf Bill, govt sends it to joint House panel",non-sarcastic,0.95
I praise India for having assumed leadership for AI Impact Summit: UN chief Guterres,non-sarcastic,1.0
"AICC OBC dept head: ‘There will be a radical change  in Congress tickets for OBCs in Bihar, TN, UP polls’",non-sarcastic,0.95
"Mahayuti, MVA’s rebellion woes: BJP worst hit, parties race against time to get rebels to stand down",non-sarcastic,1.0
Speaker directs Lok Sabha Secretariat to correct notice against him,sarcastic,0.45
Stray dogs case: SC refuses to go into allegation of harassment of women dog feeders,non-sarcastic,1.0
"At centre of Parliament ‘dogfight’, Renuka Chowdhury’s stormy journey: NTR protégé to Congress firebrand",non-sarcastic,1.0
‘Congress should clarify about Brazilian model who Rahul claimed voted 22 times’: Haryana BJP chief,sarcastic,0.65
"AIMIM writes to Lalu for alliance, ‘to avoid split in secular votes’, RJD holds out",non-sarcastic,0.9
Chhattisgarh liquor scam case: Supreme Court seeks ED response on Chaitanya Baghel's challenge to arrest,non-sarcastic,1.0
Today in Politics: Maharashtra Cabinet expansion likely; SC to hear Manish Sisodia’s plea seeking relaxation of bail conditions,non-sarcastic,1.0
"Scenes from Lok Sabha during Budget 2026: Cheers, questions, and a largely quiet Opposition",non-sarcastic,0.9
‘Why can’t govt debate  SIR? What is more important than voting rights of citizens?’: Congress MP Imran Pratapgarhi,sarcastic,0.45
"In recent BJP turf Cooch Behar in Bengal, it’s Modi’s schemes vs Mamata’s",non-sarcastic,1.0
"Culture, business, tech, defence on mind, France’s Macron begins his three-day India visit",non-sarcastic,1.0
"TMC makes major gains in Bengal, punctures BJP",non-sarcastic,0.95
Congress demands PM Modi to come clean on 'disclosures' on him made in Epstein files,sarcastic,0.6
Opposition walks out of Rajya Sabha,non-sarcastic,1.0
"‘Want inclusive J&K govt’: In Zainapora, Jamaat throws weight behind ex-MLA snubbed by PDP",non-sarcastic,0.95
"Decode Politics: Who is ‘Telangana Thalli’, why there is a row over her statue",non-sarcastic,1.0
"Today in Politics: In aftermath of Pahalgam attack, PM Modi to chair series of meetings",non-sarcastic,1.0
"Power subsidy out, fuel prices up: AAP feels the pinch of Punjab’s huge funds crunch",non-sarcastic,0.95
Singapore High Commissioner among stranded passengers amid IndiGo's flight chaos,non-sarcastic,0.95
"Trinamool’s solo posture in Parliament is a strategy, not a snub to INDIA bloc",sarcastic,0.45
Kunal Kamra row: Man who vandalised Mumbai studio a key Shinde Sena youth face with friends in film world,non-sarcastic,0.85
Eggs safe for consumption; cancer risk claims unfounded: FSSAI,non-sarcastic,1.0
"‘A paradox, a record!’: Why V-P Dhankhar is again frowning on Rule 267 notices in Rajya Sabha",sarcastic,0.55
"Pivotal figure in Jharkhand movement, Shibu Soren had a storied career with fleeting stints in power",non-sarcastic,0.9
Two CRPF jawans injured in IEDs blast in Saranda forest,non-sarcastic,1.0
Decode Politics: Why Fadnavis govt is granting Sindhi refugees land titles,non-sarcastic,1.0
"Justice Varma case: House to set up a probe panel, reduce three-month timeframe",non-sarcastic,1.0
"In allegation of electoral corruption, guilt has to be proved to the hilt, Sibal submits in Supreme Court",non-sarcastic,0.95
"PM Modi, Ramaphosa discuss trade at G20",non-sarcastic,1.0
"How BJP is planning to counter Opposition on ceasefire with Pakistan, US role in truce",non-sarcastic,1.0
"As Kirodi Lal Meena drops another bombshell, why the BJP leader is on the warpath against his own govt",non-sarcastic,0.9
SP to raise issues of ‘targeted social media campaigns’ at all-party meet on Pahalgam attack,non-sarcastic,0.95
"Today in Politics: Amid demand for discussion on SIR, Centre likely to push key Bills in Parliament",sarcastic,0.45
"Led by Priyanka Gandhi, how Congress is building its campaign in Rae Bareli",non-sarcastic,0.95
400 million children globally deprived in least two critical areas: UNICEF,non-sarcastic,1.0
"How Indian parties have reacted to Bangladesh crisis: From measured Cong to BJP, RSS focus on ‘threat to Hindus’",sarcastic,0.45
"BJD makes common cause with Opposition: To join delimitation meeting, questions poll data",non-sarcastic,0.95
"PM Modi extends greetings on Makar Sankranti, Magh Bihu and Pongal",non-sarcastic,1.0
"Manipur MLAs bridge ethnic divide to make trip to Delhi, though versions vary on what transpired",sarcastic,0.65
"Decode Politics: Amid rows with Centre, why Bhagwant Mann govt blinked – Mohalla Clinics to PM-SHRI",non-sarcastic,0.9
IT Minister apologises for AI summit troubles; Kharge slams ‘mismanagement’,non-sarcastic,0.95
Diplomat’s meeting with Bangladesh Jamaat-e-Islami chief was routine: India,sarcastic,0.45
"RSS chief urges Hindus to look beyond caste, wealth or language",non-sarcastic,0.95
"‘Bangladeshi’ tussle: Bengal ranked seventh in migrants outside state, most of them women",sarcastic,0.5
‘Harry Potter’ Kejriwal against ‘Voldemort’ Shah: AAP takes the AI route,sarcastic,0.65
"Bhangra dancer, ‘journalist’, farm leader, ‘dunki racket’ accused – Meet Sukhwinder Singh Gill",sarcastic,0.7
"In Amethi, Modi factor keeps Smriti Irani afloat, Gandhi hand steadies aide’s boat",sarcastic,0.45
"Waqf Bill to lateral entry: As govt blinks, allies call it ‘victory of coalition politics’",sarcastic,0.65
Rahul Gandhi vetoed Sonia offer to make me CM in 2014: Himanta Biswa Sarma,non-sarcastic,1.0
"After long tussle, why Bhagwant Mann govt is offering an olive branch to Centre",non-sarcastic,0.9
"Today in Politics: PM set to resume ‘Mann Ki Baat’, his first in Modi 3.0; Congress post-mortem on MP debacle",non-sarcastic,1.0
"Cold weather conditions prevail in parts of Punjab, Haryana; Amritsar coldest at 2.8 degree Celsius",non-sarcastic,1.0
Today in Politics: All-party meeting on NEET in TN; Congress to deliberate on two resolutions on day 2 of AICC session,non-sarcastic,1.0
"As farmer protest continues, Punjab’s well of goodwill may be drying up",non-sarcastic,0.9
"Decode Politics: The caste census UPA government conducted in 2011, and why it is in focus now",non-sarcastic,1.0
